outcome,region,sample,term,beta_std,pval,sig90,sig95
ln_idp,north,pooled,spi6_drought_severity_L4_6,-0.0017390888191435863,0.4860017438332367,False,False
ln_idp,north,pooled,spi6_drought_severity_L7_9,-0.00019845852667646737,0.9497663771145399,False,False
ln_idp,north,pooled,spi6_flood_severity_L4_6,0.0053614964276929074,0.31983160223407214,False,False
ln_idp,north,pooled,spi6_flood_severity_L7_9,0.001614682948823468,0.771303937627082,False,False
ln_idp,north,pooled,t2m_max_anom_1m_L1_3,0.011025912073933681,0.043438542702786576,True,True
ln_idp,north,pooled,t2m_max_anom_1m_L7_9,-0.007863366899830313,0.32941888729057167,False,False
ln_idp,north,post,W30_inflation_food_price_index_L10_12,-0.015271088262048656,0.2818023981842981,False,False
ln_idp,north,post,W30_inflation_food_price_index_L1_3,-0.03171728031333918,0.13704376340898605,False,False
ln_idp,north,post,W30_ln_c_fuel_gas_L4_6,0.008579636120957537,0.38235767189599357,False,False
ln_idp,north,post,W30_ln_c_fuel_gas_L7_9,-0.018265704400764825,0.11641244896448222,False,False
ln_idp,north,post,W30_ln_total_best_deaths_L10_12,-0.0035017089412217716,0.6628312501623679,False,False
ln_idp,north,post,W30_ln_total_best_deaths_L1_3,0.005540243654654784,0.7860469423478555,False,False
ln_idp,north,post,W30_ln_total_events_L4_6,0.00928474068438152,0.507932197981988,False,False
ln_idp,north,post,W30_ln_total_events_L7_9,-0.020189941653119183,0.020421693292201448,True,True
ln_idp,north,post,W30_ndvi_anom_1m_L10_12,0.04486151329692821,0.14702900097248306,False,False
ln_idp,north,post,W30_ndvi_anom_1m_L4_6,-0.0023615628426977087,0.9087875830114767,False,False
ln_idp,north,post,W30_sm1_anom_1m_L4_6,0.0021946597226452226,0.9124827911715032,False,False
ln_idp,north,post,W30_sm1_anom_1m_L7_9,-0.015701241189488575,0.5884348156738635,False,False
ln_idp,north,post,W30_spi6_L4_6,-0.04809173320104359,0.16535527981730858,False,False
ln_idp,north,post,W30_spi6_L7_9,0.07189325933446246,0.025957799322174235,True,True
ln_idp,north,post,W30_spi6_drought_severity_L10_12,0.00027930689335806623,0.9808174437450123,False,False
ln_idp,north,post,W30_spi6_drought_severity_L4_6,-0.022246917290419957,0.13747597787813493,False,False
ln_idp,north,post,W30_spi6_flood_severity_L1_3,0.027802716137458352,0.6504066635524839,False,False
ln_idp,north,post,W30_spi6_flood_severity_L7_9,-0.020733660769203976,0.48442745512655083,False,False
ln_idp,north,post,W30_t2m_max_anom_1m_L1_3,-0.006139873489564554,0.8131423983006223,False,False
ln_idp,north,post,W30_t2m_max_anom_1m_L7_9,0.09080704789775641,0.06547648031481423,True,False
ln_idp,north,post,inflation_food_price_index_L10_12,0.00026963782361688637,0.9269830370436831,False,False
ln_idp,north,post,inflation_food_price_index_L1_3,-0.00032203302196613236,0.9410393742778709,False,False
ln_idp,north,post,ln_c_fuel_gas_L10_12,0.005033018041565947,0.5765191840654942,False,False
ln_idp,north,post,ln_c_fuel_gas_L4_6,0.0001678690098468423,0.9756525856664389,False,False
ln_idp,north,post,ln_total_best_deaths_L10_12,-0.0004992836186151318,0.9496105732715461,False,False
ln_idp,north,post,ln_total_best_deaths_L4_6,0.007749712594546474,0.45701395345095897,False,False
ln_idp,north,post,ln_total_events_L10_12,0.0023766777312324958,0.7826767547370035,False,False
ln_idp,north,post,ln_total_events_L4_6,-0.0060007418096846175,0.7386600752100665,False,False
ln_idp,north,post,ndvi_anom_1m_L10_12,-0.01580617378193628,0.2509196959756299,False,False
ln_idp,north,post,ndvi_anom_1m_L1_3,-0.009865528050540258,0.11771445672456449,False,False
ln_idp,north,post,sm1_anom_1m_L10_12,0.010541266840148814,0.3899430797662349,False,False
ln_idp,north,post,sm1_anom_1m_L1_3,-0.00023887220618102706,0.9896741669046754,False,False
ln_idp,north,post,spi6_L10_12,-0.022787428409224673,0.3434052686265989,False,False
ln_idp,north,post,spi6_L4_6,0.02147011896758916,0.33902348362647716,False,False
ln_idp,north,post,spi6_drought_severity_L4_6,-0.003939282788638538,0.26133511074309546,False,False
ln_idp,north,post,spi6_drought_severity_L7_9,0.0047985882686966365,0.37688393609525384,False,False
ln_idp,north,post,spi6_flood_severity_L4_6,0.012201725958164081,0.14021157028099518,False,False
ln_idp,north,post,spi6_flood_severity_L7_9,0.01263177884140323,0.2439936462057124,False,False
ln_idp,north,post,t2m_max_anom_1m_L1_3,0.01747662360541272,0.16164652635082,False,False
ln_idp,north,post,t2m_max_anom_1m_L7_9,-0.006850070735765671,0.588692284725195,False,False
ln_idp,north,pre,W30_inflation_food_price_index_L10_12,-0.05164213465444492,0.09694280884653184,True,False
ln_idp,north,pre,W30_inflation_food_price_index_L1_3,-0.006752054210238312,0.7516856673056018,False,False
ln_idp,north,pre,W30_ln_c_fuel_gas_L4_6,-0.031345389316876165,0.4256450091604793,False,False
ln_idp,north,pre,W30_ln_c_fuel_gas_L7_9,0.010399137779961555,0.7401262026468771,False,False
ln_idp,north,pre,W30_ln_total_best_deaths_L10_12,-0.049123325197674185,0.012969521427718789,True,True
ln_idp,north,pre,W30_ln_total_best_deaths_L1_3,0.024574354485929376,0.22918129075426474,False,False
ln_idp,north,pre,W30_ln_total_events_L4_6,-0.004389197855145389,0.7723306135514596,False,False
ln_idp,north,pre,W30_ln_total_events_L7_9,-0.02766195803765607,0.08149287436904729,True,False
ln_idp,north,pre,W30_ndvi_anom_1m_L10_12,0.011715604681686304,0.49429916153139875,False,False
ln_idp,north,pre,W30_ndvi_anom_1m_L4_6,-0.024033988545459767,0.2573654727949002,False,False
ln_idp,north,pre,W30_sm1_anom_1m_L4_6,-0.0250226079017447,0.17014945425744665,False,False
ln_idp,north,pre,W30_sm1_anom_1m_L7_9,0.03259026063802848,0.5404942378012887,False,False
ln_idp,north,pre,W30_spi6_L4_6,0.010929311756496854,0.82206651012161,False,False
ln_idp,north,pre,W30_spi6_L7_9,0.043349739270664836,0.14170891488947546,False,False
ln_idp,north,pre,W30_spi6_drought_severity_L10_12,0.010984402349261327,0.6171023016004913,False,False
ln_idp,north,pre,W30_spi6_drought_severity_L4_6,-0.0344831567022175,0.3037328214909505,False,False
ln_idp,north,pre,W30_spi6_flood_severity_L1_3,0.012904188685237955,0.3058632822933147,False,False
ln_idp,north,pre,W30_spi6_flood_severity_L7_9,-0.0021805346415398595,0.9134280510927013,False,False
ln_idp,north,pre,W30_t2m_max_anom_1m_L1_3,-0.032543931940438184,0.2680545007144548,False,False
ln_idp,north,pre,W30_t2m_max_anom_1m_L7_9,0.011034459675894849,0.5961319444350925,False,False
ln_idp,north,pre,inflation_food_price_index_L10_12,0.0017163605452016884,0.8762223590556153,False,False
ln_idp,north,pre,inflation_food_price_index_L1_3,0.006889297968371015,0.3570835643683439,False,False
ln_idp,north,pre,ln_c_fuel_gas_L10_12,-0.0018249579865463536,0.9175444722449102,False,False
ln_idp,north,pre,ln_c_fuel_gas_L4_6,0.013605408851019058,0.3251648365432174,False,False
ln_idp,north,pre,ln_total_best_deaths_L10_12,-0.019943098890187562,0.14651718425918592,False,False
ln_idp,north,pre,ln_total_best_deaths_L4_6,-0.023626752555029336,0.16987428903175084,False,False
ln_idp,north,pre,ln_total_events_L10_12,0.028235036993318405,0.0766755294977608,True,False
ln_idp,north,pre,ln_total_events_L4_6,0.02611280398266004,0.1926411203075531,False,False
ln_idp,north,pre,ndvi_anom_1m_L10_12,-0.013809990494155532,0.28300683555477124,False,False
ln_idp,north,pre,ndvi_anom_1m_L1_3,-0.001577568438390338,0.8282503276123854,False,False
ln_idp,north,pre,sm1_anom_1m_L10_12,0.004973449346939077,0.5058337231279824,False,False
ln_idp,north,pre,sm1_anom_1m_L1_3,0.002853066864539477,0.6726874777568561,False,False
ln_idp,north,pre,spi6_L10_12,0.0406355510392463,0.03122777294657264,True,True
ln_idp,north,pre,spi6_L4_6,0.012120651534707478,0.4820210060262351,False,False
ln_idp,north,pre,spi6_drought_severity_L4_6,-0.0012695803001683068,0.8190423485673026,False,False
ln_idp,north,pre,spi6_drought_severity_L7_9,-7.761849566916323e-05,0.9860746307176806,False,False
ln_idp,north,pre,spi6_flood_severity_L4_6,-0.0010878314762356217,0.7912021376037652,False,False
ln_idp,north,pre,spi6_flood_severity_L7_9,-0.001096959158557369,0.7564317115555701,False,False
ln_idp,north,pre,t2m_max_anom_1m_L1_3,0.013440271989736276,0.12574633024482718,False,False
ln_idp,north,pre,t2m_max_anom_1m_L7_9,-0.008225189729341774,0.5648055595613604,False,False
ln_idp,south,pooled,W30_inflation_food_price_index_L1_3,-0.0006454429806879175,0.9062999950317172,False,False
ln_idp,south,pooled,W30_inflation_food_price_index_L7_9,0.005428509891386697,0.41976655143361774,False,False
ln_idp,south,pooled,W30_ln_c_fuel_gas_L4_6,-0.016592237574040356,0.11706394326521874,False,False
ln_idp,south,pooled,W30_ln_c_fuel_gas_L7_9,0.02836485509445698,0.150849922539251,False,False
ln_idp,south,pooled,W30_ln_total_best_deaths_L10_12,0.011862473510831943,0.15647062847684312,False,False
ln_idp,south,pooled,W30_ln_total_best_deaths_L4_6,-0.0025068407763535047,0.8122479275011107,False,False
ln_idp,south,pooled,W30_ln_total_events_L10_12,-0.008190635752422721,0.377980849492487,False,False
ln_idp,south,pooled,W30_ln_total_events_L4_6,0.005576549989033495,0.6277444869918787,False,False
ln_idp,south,pooled,W30_ndvi_anom_1m_L1_3,-0.034174199798032545,0.00612335707242706,True,True
ln_idp,south,pooled,W30_ndvi_anom_1m_L7_9,-0.0004348460933482657,0.9660536472424768,False,False
ln_idp,south,pooled,W30_sm1_anom_1m_L10_12,-0.002798849000919518,0.8068312879858199,False,False
ln_idp,south,pooled,W30_sm1_anom_1m_L1_3,-0.0010600831569603142,0.9289279013135043,False,False
ln_idp,south,pooled,W30_spi6_L4_6,0.009865491083259032,0.4872951773587846,False,False
ln_idp,south,pooled,W30_spi6_L7_9,-0.018965005010391025,0.17225538069580626,False,False
ln_idp,south,pooled,W30_spi6_drought_severity_L4_6,-0.003926834002620178,0.47378191831884053,False,False
ln_idp,south,pooled,W30_spi6_drought_severity_L7_9,-0.007286571260832226,0.04127720516187816,True,True
ln_idp,south,pooled,W30_spi6_flood_severity_L4_6,0.060283468956792145,0.023589081568325065,True,True
ln_idp,south,pooled,W30_spi6_flood_severity_L7_9,0.029745817073213613,0.1484854252399388,False,False
ln_idp,south,pooled,W30_t2m_max_anom_1m_L1_3,-0.026605285140140825,0.10946026143378007,False,False
ln_idp,south,pooled,W30_t2m_max_anom_1m_L7_9,0.03196824023574918,0.003421031752539605,True,True
ln_idp,south,pooled,inflation_food_price_index_L10_12,0.0028767949157001756,0.15079778577343772,False,False
ln_idp,south,pooled,inflation_food_price_index_L4_6,0.0006131709567673904,0.750095448529382,False,False
ln_idp,south,pooled,ln_c_fuel_gas_L4_6,0.008310284316676747,0.029966570912776325,True,True
ln_idp,south,pooled,ln_c_fuel_gas_L7_9,-0.017477741235926596,0.029338765820106083,True,True
ln_idp,south,pooled,ln_total_best_deaths_L10_12,0.00486198861539488,0.3303925759491888,False,False
ln_idp,south,pooled,ln_total_best_deaths_L1_3,-0.006774572892464887,0.4125780875698406,False,False
ln_idp,south,pooled,ln_total_events_L10_12,-0.009369609806304023,0.07349372911528662,True,False
ln_idp,south,pooled,ln_total_events_L1_3,-0.0005878128180090263,0.9103761435028308,False,False
ln_idp,south,pooled,ndvi_anom_1m_L4_6,0.0034870177756147576,0.14719006585237904,False,False
ln_idp,south,pooled,ndvi_anom_1m_L7_9,-0.003544262724412868,0.1789371449733006,False,False
ln_idp,south,pooled,sm1_anom_1m_L1_3,-0.0012724307218716536,0.7309931355674646,False,False
ln_idp,south,pooled,sm1_anom_1m_L7_9,-0.005052286349668202,0.2140458000909624,False,False
ln_idp,south,pooled,spi6_L10_12,-0.005433049358481635,0.29653897526942097,False,False
ln_idp,south,pooled,spi6_L4_6,-0.0016231413733781921,0.7489909598391904,False,False
ln_idp,south,pooled,spi6_drought_severity_L4_6,0.0017638535501344778,0.33678209430884354,False,False
ln_idp,south,pooled,spi6_drought_severity_L7_9,-0.0012197674359241968,0.4341835684347022,False,False
ln_idp,south,pooled,spi6_flood_severity_L4_6,-0.0008725379989364041,0.7081165217402359,False,False
ln_idp,south,pooled,spi6_flood_severity_L7_9,-0.005331046264590005,0.24999237668981467,False,False
ln_idp,south,pooled,t2m_max_anom_1m_L1_3,-0.004914944199088283,0.40633867446215266,False,False
ln_idp,south,pooled,t2m_max_anom_1m_L7_9,-0.008582653435107694,0.1877353340420056,False,False
ln_idp,south,post,W30_inflation_food_price_index_L1_3,-0.029768626406994254,0.06438990003857303,True,False
ln_idp,south,post,W30_inflation_food_price_index_L7_9,0.010249252214681329,0.5503835977041618,False,False
ln_idp,south,post,W30_ln_c_fuel_gas_L4_6,0.032100538857247486,0.2149182369469187,False,False
ln_idp,south,post,W30_ln_c_fuel_gas_L7_9,-0.012459104964893483,0.6952278765868907,False,False
ln_idp,south,post,W30_ln_total_best_deaths_L10_12,0.019647359626559183,0.0258707825104445,True,True
ln_idp,south,post,W30_ln_total_best_deaths_L4_6,-0.0012111154706867674,0.8443746992808574,False,False
ln_idp,south,post,W30_ln_total_events_L10_12,-0.022789480856934607,0.03898438714908159,True,True
ln_idp,south,post,W30_ln_total_events_L4_6,0.0027500344872495564,0.7177855486864275,False,False
ln_idp,south,post,W30_ndvi_anom_1m_L1_3,-0.04476294129300998,0.048704208903801005,True,True
ln_idp,south,post,W30_ndvi_anom_1m_L7_9,0.03146699306935308,0.05815902831246467,True,False
ln_idp,south,post,W30_sm1_anom_1m_L10_12,-0.03055002452584356,0.18399118124021996,False,False
ln_idp,south,post,W30_sm1_anom_1m_L1_3,-0.01664370703919985,0.45161567208094855,False,False
ln_idp,south,post,W30_spi6_L4_6,0.042316958560512555,0.17634447139953546,False,False
ln_idp,south,post,W30_spi6_L7_9,-0.0017868655124722752,0.9513937502738252,False,False
ln_idp,south,post,W30_spi6_drought_severity_L4_6,-0.012670835219589692,0.3255498136490158,False,False
ln_idp,south,post,W30_spi6_drought_severity_L7_9,-0.006010729730666004,0.550412055422862,False,False
ln_idp,south,post,W30_spi6_flood_severity_L4_6,0.014119418175208835,0.6942277158013841,False,False
ln_idp,south,post,W30_spi6_flood_severity_L7_9,-0.04303967505105707,0.11377996889828834,False,False
ln_idp,south,post,W30_t2m_max_anom_1m_L1_3,-0.05137249654151466,0.16498724286893984,False,False
ln_idp,south,post,W30_t2m_max_anom_1m_L7_9,0.12225960950823922,0.0033019744048976563,True,True
ln_idp,south,post,inflation_food_price_index_L10_12,0.007744248168843761,0.006335966155573525,True,True
ln_idp,south,post,inflation_food_price_index_L4_6,0.0066829889600836445,0.03412444350426491,True,True
ln_idp,south,post,ln_c_fuel_gas_L4_6,0.014052163291080751,0.08558849571958227,True,False
ln_idp,south,post,ln_c_fuel_gas_L7_9,-0.027738422805528754,0.09884433489838385,True,False
ln_idp,south,post,ln_total_best_deaths_L10_12,0.012068566301993731,0.02545636926794459,True,True
ln_idp,south,post,ln_total_best_deaths_L1_3,-0.001293982854925212,0.5002095495356582,False,False
ln_idp,south,post,ln_total_events_L10_12,-0.013259181637848772,0.03638320272561457,True,True
ln_idp,south,post,ln_total_events_L1_3,0.0022027432024179184,0.3853182807575082,False,False
ln_idp,south,post,ndvi_anom_1m_L4_6,0.010401149071845516,0.04477244613960463,True,True
ln_idp,south,post,ndvi_anom_1m_L7_9,-0.005185211279170864,0.2657081150734468,False,False
ln_idp,south,post,sm1_anom_1m_L1_3,-0.003535487764316535,0.44787812460046883,False,False
ln_idp,south,post,sm1_anom_1m_L7_9,0.0007210803938200563,0.8517788431977598,False,False
ln_idp,south,post,spi6_L10_12,-0.015260327761570307,0.11449965334137979,False,False
ln_idp,south,post,spi6_L4_6,0.0014366527714380585,0.8440250979339199,False,False
ln_idp,south,post,spi6_drought_severity_L4_6,0.00031335250924420635,0.9285933398283723,False,False
ln_idp,south,post,spi6_drought_severity_L7_9,-0.0020941186971621057,0.4551279034116438,False,False
ln_idp,south,post,spi6_flood_severity_L4_6,0.004485146347222303,0.2811803575698275,False,False
ln_idp,south,post,spi6_flood_severity_L7_9,0.004701994995116209,0.2861533903478206,False,False
ln_idp,south,post,t2m_max_anom_1m_L1_3,-0.004624520106090004,0.47038450039109714,False,False
ln_idp,south,post,t2m_max_anom_1m_L7_9,0.005636451049095903,0.3959294429024953,False,False
ln_idp,south,pre,W30_inflation_food_price_index_L1_3,0.017482362222413683,0.23254620488610445,False,False
ln_idp,south,pre,W30_inflation_food_price_index_L7_9,-0.006109628131072497,0.6914239081491398,False,False
ln_idp,south,pre,W30_ln_c_fuel_gas_L4_6,-0.0039006771279309392,0.8896764836287232,False,False
ln_idp,south,pre,W30_ln_c_fuel_gas_L7_9,0.0060717470049522475,0.8708731219734829,False,False
ln_idp,south,pre,W30_ln_total_best_deaths_L10_12,-0.03964063482195912,0.19688644254554077,False,False
ln_idp,south,pre,W30_ln_total_best_deaths_L4_6,0.009306398169108224,0.5870683355361268,False,False
ln_idp,south,pre,W30_ln_total_events_L10_12,0.06841761646410147,0.0784732720425656,True,False
ln_idp,south,pre,W30_ln_total_events_L4_6,-0.015451140158950313,0.39420406612973014,False,False
ln_idp,south,pre,W30_ndvi_anom_1m_L1_3,0.005536437773607441,0.7023064814054951,False,False
ln_idp,south,pre,W30_ndvi_anom_1m_L7_9,-0.015931503220608385,0.4101304722904606,False,False
ln_idp,south,pre,W30_sm1_anom_1m_L10_12,0.006588982481138336,0.689914540734843,False,False
ln_idp,south,pre,W30_sm1_anom_1m_L1_3,-0.05937580686544014,0.1589349784664844,False,False
ln_idp,south,pre,W30_spi6_L4_6,-0.06810854550242618,0.09493874357544851,True,False
ln_idp,south,pre,W30_spi6_L7_9,0.052032598500823805,0.26828015043993014,False,False
ln_idp,south,pre,W30_spi6_drought_severity_L4_6,0.010893823339911055,0.3127936214502165,False,False
ln_idp,south,pre,W30_spi6_drought_severity_L7_9,-0.001886156520931726,0.873202961168583,False,False
ln_idp,south,pre,W30_spi6_flood_severity_L4_6,0.0014796074743846264,0.9085037221913634,False,False
ln_idp,south,pre,W30_spi6_flood_severity_L7_9,0.0240391681507538,0.05585455231658565,True,False
ln_idp,south,pre,W30_t2m_max_anom_1m_L1_3,0.016905104747778704,0.34994703481850475,False,False
ln_idp,south,pre,W30_t2m_max_anom_1m_L7_9,0.012681626700017537,0.23249477530122342,False,False
ln_idp,south,pre,inflation_food_price_index_L10_12,0.0032883415000574696,0.35430526005788643,False,False
ln_idp,south,pre,inflation_food_price_index_L4_6,-0.0009731589969051185,0.8719653871223199,False,False
ln_idp,south,pre,ln_c_fuel_gas_L4_6,-0.00505631142382119,0.7003170819918467,False,False
ln_idp,south,pre,ln_c_fuel_gas_L7_9,0.011013739069370353,0.5241663563147059,False,False
ln_idp,south,pre,ln_total_best_deaths_L10_12,-0.019108146174010267,0.052001570291900556,True,False
ln_idp,south,pre,ln_total_best_deaths_L1_3,-0.0012136963902724552,0.8824425107640814,False,False
ln_idp,south,pre,ln_total_events_L10_12,0.01793617661808732,0.0963398229197372,True,False
ln_idp,south,pre,ln_total_events_L1_3,-0.0057371104951546,0.35283902360170316,False,False
ln_idp,south,pre,ndvi_anom_1m_L4_6,-0.002278916924507214,0.5866756249594638,False,False
ln_idp,south,pre,ndvi_anom_1m_L7_9,-0.0020207782917618217,0.5763948665692171,False,False
ln_idp,south,pre,sm1_anom_1m_L1_3,0.01796056867813834,0.08512827225227348,True,False
ln_idp,south,pre,sm1_anom_1m_L7_9,0.0027477860072659724,0.5628648471543616,False,False
ln_idp,south,pre,spi6_L10_12,-0.004460000109293333,0.6357055524102027,False,False
ln_idp,south,pre,spi6_L4_6,0.017343072053978045,0.24794768079923202,False,False
ln_idp,south,pre,spi6_drought_severity_L4_6,0.0036409245873364987,0.4716412368731877,False,False
ln_idp,south,pre,spi6_drought_severity_L7_9,-0.004181866494640467,0.2723453474393551,False,False
ln_idp,south,pre,spi6_flood_severity_L4_6,0.018358977632966313,0.04381074284684083,True,True
ln_idp,south,pre,spi6_flood_severity_L7_9,-0.020890280518987277,0.010112683442844439,True,True
ln_idp,south,pre,t2m_max_anom_1m_L1_3,0.00293301254175849,0.6661819246142247,False,False
ln_idp,south,pre,t2m_max_anom_1m_L7_9,-0.007995025305442771,0.2361861985707192,False,False
